stock_0,stock_1,配对系数,已平仓实现收益,总盈亏,entry_level,exit_level,trading_tlist
603277.SH,603321.SH,1.1335809357968856,2.5079535074609294,1.479893826328745,-0.02100932538227962,0.02100932538227962,"[Timestamp('2019-01-16 00:00:00'), Timestamp('2019-01-17 00:00:00'), Timestamp('2019-01-25 00:00:00'), Timestamp('2019-04-26 00:00:00'), Timestamp('2019-05-13 00:00:00')]"
300639.SZ,300676.SZ,0.8038330737934425,5.027589387634311,5.027589387634311,-0.03327505241288171,0.03327505241288171,"[Timestamp('2019-03-04 00:00:00'), Timestamp('2019-03-13 00:00:00')]"
600405.SH,600152.SH,1.2401650777557858,0.0,-7.3684314037778496,-0.036520384948794504,0.036520384948794504,[Timestamp('2019-01-02 00:00:00')]
000710.SZ,601965.SH,2.023434715553725,0.0,-84.21365681659579,-0.03862089402062544,0.03862089402062544,[Timestamp('2019-01-02 00:00:00')]
300669.SZ,603331.SH,1.0831167193335687,1.446763327241003,-1.1644871528354541,-0.0140754595800421,0.0140754595800421,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-05-20 00:00:00'), Timestamp('2019-05-22 00:00:00'), Timestamp('2019-06-05 00:00:00'), Timestamp('2019-06-13 00:00:00')]"
300048.SZ,600152.SH,1.1015508077043497,5.878768281623878,2.6674891887594034,-0.03115133808216026,0.03115133808216026,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-04-30 00:00:00'), Timestamp('2019-05-22 00:00:00')]"
300554.SZ,300698.SZ,1.3313113328809432,0.0,-9.118334184471156,-0.012805950133270044,0.012805950133270044,[Timestamp('2019-01-02 00:00:00')]
000710.SZ,000913.SZ,1.4405568505158153,3.6350293277996046,3.6350293277996046,-0.007623750756449277,0.007623750756449277,"[Timestamp('2019-06-20 00:00:00'), Timestamp('2019-06-26 00:00:00')]"
002284.SZ,002590.SZ,0.9960166190727168,0.0,0.0,-1034.16,1034.16,[]
600620.SH,000882.SZ,3.8326062920165045,1122.4375771765028,1122.4375771765028,-0.0620859243006919,0.0620859243006919,"[Timestamp('2019-02-28 00:00:00'), Timestamp('2019-04-29 00:00:00')]"
600909.SH,601375.SH,1.0814261878488207,0.4853706242565222,0.4853706242565222,-0.018768762996480566,0.018768762996480566,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-04-30 00:00:00')]"
000710.SZ,000980.SZ,1.8533369523652437,0.0,0.0,-0.01745429828763008,0.01745429828763008,[]
000686.SZ,601555.SH,2.1568431381916797,-2.1365733539044003,-75.55325700128861,-0.013448640506506362,0.013448640506506362,"[Timestamp('2019-01-04 00:00:00'), Timestamp('2019-01-23 00:00:00'), Timestamp('2019-01-28 00:00:00'), Timestamp('2019-01-29 00:00:00'), Timestamp('2019-02-13 00:00:00')]"
000957.SZ,300097.SZ,0.8631532101776564,2.512563115572653,2.512563115572653,-0.022986807021968775,0.022986807021968775,"[Timestamp('2019-01-02 00:00:00'), Timestamp('2019-01-14 00:00:00')]"
300625.SZ,603527.SH,0.9719793735431237,0.0,1.130083306574993,-0.01962173313021424,0.01962173313021424,[Timestamp('2019-06-12 00:00:00')]
000750.SZ,601555.SH,1.8361083609800393,0.0,-43.021445387994774,-0.008420426212424184,0.008420426212424184,[Timestamp('2019-02-22 00:00:00')]
000710.SZ,002590.SZ,1.367141381890764,-17.845267749034967,-94.84439006588299,-0.009594222769021464,0.009594222769021464,"[Timestamp('2019-01-09 00:00:00'), Timestamp('2019-01-28 00:00:00'), Timestamp('2019-03-06 00:00:00'), Timestamp('2019-03-11 00:00:00'), Timestamp('2019-03-12 00:00:00'), Timestamp('2019-03-14 00:00:00'), Timestamp('2019-04-02 00:00:00'), Timestamp('2019-05-09 00:00:00'), Timestamp('2019-05-15 00:00:00')]"
603969.SH,000923.SZ,0.9395156651440886,0.0,3.87465329070624,-0.024284180930148617,0.024284180930148617,[Timestamp('2019-05-17 00:00:00')]
000710.SZ,000901.SZ,1.223458502793794,0.0,-48.66666248837261,-0.006154620764935129,0.006154620764935129,[Timestamp('2019-01-02 00:00:00')]
300643.SZ,603767.SH,0.955771217668805,0.4643416171940187,1.7407292518464055,-0.02200775405253892,0.02200775405253892,"[Timestamp('2019-01-17 00:00:00'), Timestamp('2019-02-19 00:00:00'), Timestamp('2019-03-27 00:00:00')]"
formation,2018-01-01,2019-01-01,1124.4141152623465,781.0403139947628,transaction,2019-01-01,2019-07-01
300288.SZ,300399.SZ,1.352453962238513,0,-33.48972198180166,-0.0004537845829585413,0.0004537845829585413,[Timestamp('2019-07-01 00:00:00')]
000686.SZ,601555.SH,2.105417861716876,0,-92.45433409581369,-0.0643866909473473,0.0643866909473473,[Timestamp('2019-07-01 00:00:00')]
300701.SZ,300720.SZ,1.0799048374182245,0,0.0,-0.02100639876470759,0.02100639876470759,[]
603444.SH,600633.SH,1.199062422402987,0,0.0,-0.007627506809158649,0.007627506809158649,[]
002195.SZ,600633.SH,1.0935538227224992,7.897823192480622,-18.377939226034577,-0.0251108621232822,0.0251108621232822,"[Timestamp('2019-07-26 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-09-18 00:00:00')]"
600061.SH,601377.SH,1.611178293022285,-6.675888748659483,-61.9291422232607,-0.022354484498657207,0.022354484498657207,"[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-21 00:00:00'), Timestamp('2019-08-29 00:00:00'), Timestamp('2019-09-09 00:00:00')]"
300348.SZ,600633.SH,1.1250588619653503,4.988611642761162,4.988611642761162,-0.008854887416163124,0.008854887416163124,"[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-08-16 00:00:00')]"
002261.SZ,300288.SZ,0.8736090349168432,0,0.0,-0.030606025351588757,0.030606025351588757,[]
300277.SZ,300288.SZ,0.7986515606083039,0,0.0,-0.020376207954526774,0.020376207954526774,[]
000686.SZ,600061.SH,1.1010374053051781,10.440743632983622,-19.106163337267244,-0.02156934666589655,0.02156934666589655,"[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2019-12-30 00:00:00')]"
600061.SH,600109.SH,0.971089207072617,0,0.0,-0.02196217394955102,0.02196217394955102,[]
300212.SZ,600633.SH,1.178278728559886,0,0.0,-0.027744283504175345,0.027744283504175345,[]
300485.SZ,603229.SH,1.4762844702219238,0,-22.096743567986348,-0.024581519160963617,0.024581519160963617,[Timestamp('2019-07-01 00:00:00')]
300288.SZ,300496.SZ,0.9488846302973786,0,32.22507147730241,-0.02766305752848859,0.02766305752848859,[Timestamp('2019-07-01 00:00:00')]
002873.SZ,300439.SZ,0.8826258008343522,6.419577208825946,6.419577208825946,-0.01489724084934948,0.01489724084934948,"[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-21 00:00:00'), Timestamp('2019-12-03 00:00:00')]"
000948.SZ,300288.SZ,0.6895787825631805,0,0.0,-0.01588851833133223,0.01588851833133223,[]
300075.SZ,600633.SH,1.0411517061096407,22.683941742656472,15.448266613409182,-0.02415112461447962,0.02415112461447962,"[Timestamp('2019-07-01 00:00:00'), Timestamp('2019-07-10 00:00:00'), Timestamp('2019-07-29 00:00:00'), Timestamp('2019-09-09 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-12-25 00:00:00')]"
600109.SH,601377.SH,1.6587129335009978,0,-58.638183451770416,-0.006987254724944811,0.006987254724944811,[Timestamp('2019-07-01 00:00:00')]
002095.SZ,300288.SZ,1.0613951867435434,3.1965353279137934,3.1965353279137934,-0.02843478360144886,0.02843478360144886,"[Timestamp('2019-07-08 00:00:00'), Timestamp('2019-08-20 00:00:00')]"
002657.SZ,300288.SZ,0.9032653601484324,0,0.0,-0.015474174726172851,0.015474174726172851,[]
formation,2018-07-01,2019-07-01,48.95134399896213,-243.81416561372214,transaction,2019-07-01,2020-01-01
000606.SZ,002030.SZ,0.7430130925337682,0,76.01365071898219,-0.024558848507153893,0.024558848507153893,[Timestamp('2020-01-02 00:00:00')]
000606.SZ,002864.SZ,1.0942208062061058,0,-6.193745181180076,-0.019242163145759456,0.019242163145759456,[Timestamp('2020-01-02 00:00:00')]
002788.SZ,300534.SZ,0.9958214162616165,4.303626548134903,4.303626548134903,-0.01861181887022335,0.01861181887022335,"[Timestamp('2020-02-11 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-03-20 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-08 00:00:00')]"
600822.SH,600794.SH,0.7694260950140814,9.652362841989527,9.652362841989527,-0.02589493227888976,0.02589493227888976,"[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-05-29 00:00:00')]"
300478.SZ,603725.SH,1.365517226017591,1.8696654422759782,-7.3030657420865355,-0.022693813939742694,0.022693813939742694,"[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-14 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-06-08 00:00:00')]"
600410.SH,600797.SH,1.010426270005182,0,0.0,0.00010097156869292949,-0.00010097156869292949,
002870.SZ,603063.SH,1.3649321789391966,0.11202078570564755,0.11202078570564755,-0.010860116492343093,0.010860116492343093,"[Timestamp('2020-02-28 00:00:00'), Timestamp('2020-03-12 00:00:00')]"
002896.SZ,603897.SH,1.0844899270947441,2.3375754059803744,0.5126772673953883,-0.021846233082580168,0.021846233082580168,"[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-02-06 00:00:00'), Timestamp('2020-03-20 00:00:00')]"
002350.SZ,603897.SH,1.0825843729908824,1.767263179769506,-1.9323975425263766,-0.013926185493914993,0.013926185493914993,"[Timestamp('2020-01-02 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-07-01 00:00:00')]"
000606.SZ,300110.SZ,1.1765106213049439,0,-9.37712590545744,-0.025481807672569398,0.025481807672569398,[Timestamp('2020-01-02 00:00:00')]
002870.SZ,300423.SZ,0.7982701858546685,6.2867861916246435,6.2867861916246435,-0.021095596613634568,0.021095596613634568,"[Timestamp('2020-03-09 00:00:00'), Timestamp('2020-03-23 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-05 00:00:00')]"
000606.SZ,603880.SH,1.312140239530313,0,-8.764625415252207,-0.0313982558086113,0.0313982558086113,[Timestamp('2020-01-02 00:00:00')]
