stock_0,stock_1,配对系数,已平仓实现收益,总盈亏,entry_level,exit_level,trading_tlist
300233.SZ,603086.SH,1.1482487908377772,14.65992811646279,14.65992811646279,-0.012173210004860602,0.012173210004860602,"[Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-25 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-02-10 00:00:00'), Timestamp('2021-03-24 00:00:00'), Timestamp('2021-04-06 00:00:00'), Timestamp('2021-04-20 00:00:00'), Timestamp('2021-04-22 00:00:00')]"
002957.SZ,688028.SH,0.821986245883944,1.8240777022070147,1.8240777022070147,-0.020263958159945618,0.020263958159945618,"[Timestamp('2021-05-06 00:00:00'), Timestamp('2021-05-28 00:00:00')]"
002562.SZ,300233.SZ,0.9170970971337014,0.0,0.0,0.00013170146168490902,-0.00013170146168490902,
300354.SZ,300120.SZ,1.0922204416113679,10.09326376845074,10.09326376845074,-0.013160654726928983,0.013160654726928983,"[Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-07 00:00:00'), Timestamp('2021-02-24 00:00:00'), Timestamp('2021-02-26 00:00:00'), Timestamp('2021-03-23 00:00:00'), Timestamp('2021-04-06 00:00:00')]"
688066.SH,688168.SH,0.8505884357878606,0.0,0.0,-0.027689791077378664,0.027689791077378664,[]
002204.SZ,002564.SZ,1.1194699312027498,2.1678773079226485,-0.1825625841815011,-0.027649114844122524,0.027649114844122524,"[Timestamp('2021-04-08 00:00:00'), Timestamp('2021-04-09 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-05-25 00:00:00'), Timestamp('2021-06-25 00:00:00')]"
002961.SZ,603093.SH,1.091699114802842,0.0,0.0,-0.020257579228632097,0.020257579228632097,[]
002806.SZ,600770.SH,0.6433840000870482,0.0,63.19635044183302,-0.027229169953149644,0.027229169953149644,[Timestamp('2021-01-04 00:00:00')]
300222.SZ,300444.SZ,1.3939499409164415,0.13913986138814805,-45.50878039941636,-0.0053969450865798685,0.0053969450865798685,"[Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-11 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-05-06 00:00:00'), Timestamp('2021-06-23 00:00:00')]"
002073.SZ,002564.SZ,1.4214721227448843,0.0,0.0,-0.03463893693990844,0.03463893693990844,[]
300355.SZ,603098.SH,1.4217851948403792,0.0,-22.960279923443323,-0.003815412511216111,0.003815412511216111,[Timestamp('2021-03-08 00:00:00')]
688030.SH,688168.SH,0.8254130903306236,0.0,22.01515954049502,-0.02106308729844642,0.02106308729844642,[Timestamp('2021-06-10 00:00:00')]
000731.SZ,300233.SZ,1.0146303618075958,7.55685120717077,8.072156736697792,-0.04417813955198595,0.04417813955198595,"[Timestamp('2021-02-19 00:00:00'), Timestamp('2021-03-24 00:00:00'), Timestamp('2021-06-29 00:00:00')]"
300233.SZ,603585.SH,1.1103834424052947,14.067409668790516,14.067409668790516,-0.008022667171613984,0.008022667171613984,"[Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-13 00:00:00')]"
300548.SZ,300120.SZ,1.2933847511334144,0.0,0.0,0.000682531057540887,-0.000682531057540887,
002046.SZ,002564.SZ,1.4347944380805036,0.520653117817659,0.520653117817659,-0.010145543682910027,0.010145543682910027,"[Timestamp('2021-04-07 00:00:00'), Timestamp('2021-04-09 00:00:00')]"
603000.SH,603888.SH,1.0736632386201375,0.0,-14.2627073931366,-0.022190652579037753,0.022190652579037753,[Timestamp('2021-05-13 00:00:00')]
600288.SH,600602.SH,0.48009354022192513,56.896213968502636,56.896213968502636,-0.015647396362548832,0.015647396362548832,"[Timestamp('2021-01-07 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-03-19 00:00:00')]"
002564.SZ,300091.SZ,0.6571664977220982,2.5356821259697293,21.634940153777876,-0.04293296589737065,0.04293296589737065,"[Timestamp('2021-01-11 00:00:00'), Timestamp('2021-05-21 00:00:00'), Timestamp('2021-06-08 00:00:00')]"
300067.SZ,300239.SZ,1.04873718660822,2.422953340835846,-0.5551445967959993,-0.023356084135721145,0.023356084135721145,"[Timestamp('2021-01-06 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-25 00:00:00'), Timestamp('2021-02-01 00:00:00'), Timestamp('2021-03-26 00:00:00')]"
formation,2020-01-01,2021-01-01,112.88405018551849,129.51067831806128,transaction,2021-01-01,2021-07-01
